Unnamed: 0_nan_league,Unnamed: 2_nan_team,Unnamed: 3_nan_player,nation_nan_nan,pos_nan_nan,age_nan_nan,Playing Time_MP_nan,Playing Time.2_Min_nan,Tackles.1_TklW_nan,Challenges.2_Tkl%_nan,Blocks_Blocks_nan,Blocks.2_Pass_nan,Int_nan_nan
GER-Bundesliga,Augsburg,Elvis Rexhbeçaj,KVX,MF,27-199,27,1785,19,42.9,40,31,16.0
GER-Bundesliga,Augsburg,Finn Dahmen,GER,GK,27-053,19,1710,0,50.0,0,0,0.0
GER-Bundesliga,Augsburg,Frank Onyeka,NGA,MF,27-138,2,25,45,55.0,36,27,36.0
GER-Bundesliga,Augsburg,Frank Onyeka,NGA,MF,27-138,31,2586,45,55.0,36,27,36.0
GER-Bundesliga,Augsburg,Fredrik Jensen,FIN,MF,27-252,20,763,7,80.0,10,9,4.0
GER-Bundesliga,Augsburg,Henri Koudossou,GER,DF,25-258,21,748,10,57.9,8,6,15.0
GER-Bundesliga,Augsburg,Jeffrey Gouweleeuw,NED,DF,33-313,33,2944,28,67.5,34,19,35.0
GER-Bundesliga,Augsburg,Keven Schlotterbeck,GER,DF,28-021,18,1297,17,75.0,13,7,15.0
GER-Bundesliga,Augsburg,Kristijan Jakić,CRO,MF,28-005,31,2306,23,51.2,42,33,28.0
GER-Bundesliga,Augsburg,Mads Pedersen,DEN,DF,28-260,7,235,7,80.0,4,4,2.0
GER-Bundesliga,Augsburg,Marius Wolf,GER,DF,29-357,32,2144,16,37.2,29,24,24.0
GER-Bundesliga,Augsburg,Maximilian Bauer,GER,DF,25-099,11,658,8,64.3,10,6,6.0
GER-Bundesliga,Augsburg,Mergim Berisha,GER,FW,27-008,2,40,0,100.0,2,1,0.0
GER-Bundesliga,Augsburg,Mergim Berisha,GER,FW,27-008,11,333,0,100.0,2,1,0.0
GER-Bundesliga,Augsburg,Mert Kömür,GER,MF,19-306,20,654,2,0.0,9,6,3.0
GER-Bundesliga,Augsburg,Noahkai Banks,USA,DF,18-169,8,278,5,42.9,4,3,5.0
GER-Bundesliga,Augsburg,Phillip Tietz,GER,FW,27-314,34,1686,6,62.5,10,9,5.0
GER-Bundesliga,Augsburg,Robert Gumny,POL,DF,26-349,7,271,3,33.3,2,2,1.0
GER-Bundesliga,Augsburg,Ruben Vargas,SUI,"MF,FW",26-287,11,671,1,25.0,1,1,2.0
GER-Bundesliga,Augsburg,Ruben Vargas,SUI,"MF,FW",26-287,8,305,1,25.0,1,1,2.0
GER-Bundesliga,Augsburg,Samuel Essende,COD,FW,27-116,30,1636,6,75.0,13,11,0.0
GER-Bundesliga,Augsburg,Steve Mounié,BEN,"FW,MF",30-232,16,347,4,0.0,1,0,1.0
GER-Bundesliga,Augsburg,Tim Breithaupt,GER,MF,23-101,2,120,1,0.0,1,1,2.0
GER-Bundesliga,Bayern Munich,Aleksandar Pavlovic,GER,MF,21-016,21,1451,21,68.8,18,15,5.0
GER-Bundesliga,Bayern Munich,Alphonso Davies,CAN,DF,24-198,19,1560,17,65.4,14,13,13.0
GER-Bundesliga,Bayern Munich,Daniel Peretz,ISR,GK,24-313,3,270,0,0.0,0,0,0.0
GER-Bundesliga,Bayern Munich,Dayot Upamecano,FRA,DF,26-204,20,1759,22,55.2,17,10,34.0
GER-Bundesliga,Bayern Munich,Eric Dier,ENG,DF,31-124,21,1463,11,65.0,19,11,20.0
GER-Bundesliga,Bayern Munich,Harry Kane,ENG,FW,31-295,31,2381,11,33.3,16,14,2.0
GER-Bundesliga,Bayern Munich,Hiroki Ito,JPN,DF,26-007,6,250,0,100.0,3,1,6.0
GER-Bundesliga,Bayern Munich,Jamal Musiala,GER,MF,22-082,25,1798,21,41.4,30,30,8.0
GER-Bundesliga,Bayern Munich,Joshua Kimmich,GER,MF,30-100,33,2847,29,60.0,23,20,25.0
GER-Bundesliga,Bayern Munich,Josip Stanišić,CRO,DF,25-047,14,876,11,46.7,10,4,6.0
GER-Bundesliga,Bayern Munich,João Palhinha,POR,MF,29-314,17,673,14,68.8,13,12,4.0
GER-Bundesliga,Bayern Munich,Kim Min-jae,KOR,DF,28-185,27,2283,20,52.4,23,13,37.0
GER-Bundesliga,Bayern Munich,Kingsley Coman,FRA,FW,28-340,28,1282,12,66.7,12,12,8.0
GER-Bundesliga,Bayern Munich,Konrad Laimer,AUT,DF,27-357,29,1699,27,47.9,24,23,8.0
GER-Bundesliga,Bayern Munich,Leon Goretzka,GER,"MF,DF",30-102,26,1325,11,50.0,27,20,20.0
GER-Bundesliga,Bayern Munich,Leroy Sané,GER,FW,29-128,30,1637,15,52.2,8,8,7.0
GER-Bundesliga,Bayern Munich,Manuel Neuer,GER,GK,39-053,22,1980,0,100.0,0,0,0.0
GER-Bundesliga,Bayern Munich,Michael Olise,FRA,"FW,MF",23-158,34,2334,23,44.7,23,22,8.0
GER-Bundesliga,Bayern Munich,Raphaël Guerreiro,POR,"DF,MF",31-148,23,1572,12,75.0,9,9,10.0
GER-Bundesliga,Bayern Munich,Sacha Boey,FRA,DF,24-248,13,593,5,72.2,6,6,2.0
GER-Bundesliga,Bayern Munich,Serge Gnabry,GER,"FW,MF",29-309,27,1242,11,66.7,11,11,6.0
GER-Bundesliga,Bayern Munich,Thomas Müller,GER,"MF,FW",35-248,30,1225,5,25.0,10,10,2.0
GER-Bundesliga,Bochum,Anthony Losilla,FRA,MF,39-070,21,1137,16,51.5,22,15,18.0
GER-Bundesliga,Bochum,Bernardo,BRA,DF,30-005,21,1782,28,73.0,38,21,26.0
GER-Bundesliga,Bochum,Cristian Gamboa,CRC,DF,35-207,12,226,3,33.3,2,2,2.0
GER-Bundesliga,Bochum,Dani de Wit,NED,"MF,FW",27-111,28,1153,17,58.1,17,13,12.0
GER-Bundesliga,Bochum,Erhan Mašović,SRB,DF,26-178,16,910,10,46.4,17,6,12.0
GER-Bundesliga,Bochum,Felix Passlack,GER,"DF,MF",26-355,31,2334,23,54.5,42,31,18.0
GER-Bundesliga,Bochum,Gerrit Holtmann,PHI,"DF,FW",30-055,23,1136,19,50.0,18,13,16.0
GER-Bundesliga,Bochum,Giorgos Masouras,GRE,"FW,MF",31-138,14,1055,10,43.8,9,8,4.0
GER-Bundesliga,Bochum,Ibrahima Sissoko,MLI,MF,27-204,32,2610,44,53.3,39,28,36.0
GER-Bundesliga,Bochum,Ivan Ordets,UKR,DF,32-315,22,1861,8,76.9,29,13,41.0
GER-Bundesliga,Bochum,Jakov Medić,CRO,DF,26-254,23,1603,11,44.4,32,11,22.0
GER-Bundesliga,Bochum,Koji Miyoshi,JPN,"FW,MF",28-054,15,464,5,44.4,10,9,2.0
GER-Bundesliga,Bochum,Lukas Daschner,GER,"MF,FW",26-230,14,412,2,22.2,5,5,0.0
GER-Bundesliga,Bochum,Mats Pannewig,GER,MF,20-203,14,267,6,25.0,8,7,2.0
GER-Bundesliga,Bochum,Matúš Bero,SVK,MF,29-255,30,2565,35,48.3,37,28,17.0
GER-Bundesliga,Bochum,Maximilian Wittek,GER,DF,29-271,33,2706,42,70.4,54,46,27.0
GER-Bundesliga,Bochum,Moritz Broschinski,GER,"FW,MF",24-238,33,1390,14,40.0,18,18,1.0
GER-Bundesliga,Bochum,Moritz-Broni Kwarteng,GHA,"MF,FW",27-021,7,172,3,50.0,0,0,0.0
GER-Bundesliga,Bochum,Myron Boadu,NED,FW,24-125,19,1042,1,20.0,3,3,1.0
GER-Bundesliga,Bochum,Patrick Drewes,GER,GK,32-104,21,1890,0,0.0,1,1,0.0
GER-Bundesliga,Bochum,Philipp Hofmann,GER,FW,32-050,32,2277,12,53.3,14,13,4.0
GER-Bundesliga,Bochum,Tim Oermann,GER,DF,21-225,29,2213,31,60.5,32,16,22.0
GER-Bundesliga,Bochum,Tom Krauß,GER,MF,23-331,14,1077,18,50.0,26,24,11.0
GER-Bundesliga,Dortmund,Almugera Kabar,GER,DF,18-347,5,137,3,100.0,1,1,1.0
GER-Bundesliga,Dortmund,Carney Chukwuemeka,ENG,MF,21-211,10,253,5,100.0,5,5,1.0
GER-Bundesliga,Dortmund,Daniel Svensson,SWE,"DF,FW",23-096,12,781,11,63.6,10,6,5.0
GER-Bundesliga,Dortmund,Donyell Malen,NED,"FW,MF",26-130,13,298,0,0.0,2,2,3.0
GER-Bundesliga,Dortmund,Donyell Malen,NED,"FW,MF",26-130,14,614,0,0.0,2,2,3.0
GER-Bundesliga,Dortmund,Emre Can,GER,"DF,MF",31-127,31,2105,28,50.0,31,14,20.0
GER-Bundesliga,Dortmund,Felix Nmecha,GER,MF,24-221,26,1509,22,54.5,20,15,23.0
GER-Bundesliga,Dortmund,Gio Reyna,USA,MF,22-187,16,350,0,80.0,3,2,0.0
GER-Bundesliga,Dortmund,Jamie Gittens,ENG,"FW,MF",20-284,32,1776,19,77.8,16,16,10.0
GER-Bundesliga,Dortmund,Julian Brandt,GER,MF,29-017,30,2303,11,34.9,17,17,14.0
GER-Bundesliga,Dortmund,Julian Ryerson,NOR,DF,27-183,29,2259,30,56.8,29,27,22.0
GER-Bundesliga,Dortmund,Julien Duranville,BEL,"FW,MF",19-014,12,283,0,50.0,1,1,0.0
GER-Bundesliga,Dortmund,Karim Adeyemi,GER,"FW,MF",23-121,25,1433,14,40.0,14,13,7.0
GER-Bundesliga,Dortmund,Marcel Sabitzer,AUT,MF,31-063,26,1616,19,59.3,19,13,10.0
GER-Bundesliga,Dortmund,Maximilian Beier,GER,"FW,MF",22-214,29,1591,16,38.7,15,14,7.0
GER-Bundesliga,Dortmund,Nico Schlotterbeck,GER,DF,25-169,23,1982,24,60.0,31,16,22.0
GER-Bundesliga,Dortmund,Niklas Süle,GER,DF,29-258,15,1053,12,71.4,11,5,4.0
GER-Bundesliga,Dortmund,Pascal Groß,GER,"MF,DF",33-338,30,2327,28,29.4,46,33,9.0
GER-Bundesliga,Dortmund,Ramy Bensebaini,ALG,DF,30-033,31,2022,25,64.7,42,33,33.0
GER-Bundesliga,Dortmund,Salih Özcan,TUR,MF,27-128,11,391,7,53.8,7,7,11.0
GER-Bundesliga,Dortmund,Salih Özcan,TUR,MF,27-128,11,353,7,53.8,7,7,11.0
GER-Bundesliga,Dortmund,Serhou Guirassy,GUI,FW,29-068,30,2598,6,40.0,10,7,4.0
GER-Bundesliga,Dortmund,Waldemar Anton,GER,DF,28-303,26,1949,21,73.9,33,17,30.0
GER-Bundesliga,Dortmund,Yan Couto,BRA,"DF,FW",22-350,21,895,16,56.0,12,11,10.0
GER-Bundesliga,Eint Frankfurt,Ansgar Knauff,GER,"MF,DF",23-129,30,1597,22,46.2,23,19,12.0
GER-Bundesliga,Eint Frankfurt,Arthur Theate,BEL,DF,24-359,31,2704,25,50.0,42,23,39.0
GER-Bundesliga,Eint Frankfurt,Can Uzun,TUR,"MF,FW",19-189,20,675,4,50.0,9,9,1.0
GER-Bundesliga,Eint Frankfurt,Ellyes Skhiri,TUN,MF,30-009,30,2231,22,40.9,30,23,31.0
GER-Bundesliga,Eint Frankfurt,Elye Wahi,FRA,"FW,MF",22-137,13,574,0,0.0,1,1,0.0
GER-Bundesliga,Eint Frankfurt,Elye Wahi,FRA,"FW,MF",22-137,8,196,0,0.0,1,1,0.0
GER-Bundesliga,Eint Frankfurt,Fares Chaïbi,ALG,"MF,FW",22-172,26,1013,9,35.0,10,10,10.0
GER-Bundesliga,Eint Frankfurt,Hugo Ekitike,FRA,FW,22-333,33,2563,12,33.3,13,12,7.0
GER-Bundesliga,Eint Frankfurt,Hugo Larsson,SWE,MF,20-326,33,2393,27,50.0,42,31,30.0
GER-Bundesliga,Eint Frankfurt,Igor Matanovic,CRO,FW,22-049,16,312,0,0.0,3,3,1.0
GER-Bundesliga,Eint Frankfurt,Jean Mattéo Bahoya,FRA,"MF,FW",20-012,24,921,18,61.5,14,12,4.0
GER-Bundesliga,Eint Frankfurt,Junior Dina Ebimbe,FRA,"MF,FW",24-179,7,293,2,33.3,4,4,7.0
GER-Bundesliga,Eint Frankfurt,Mahmoud Dahoud,GER,MF,29-138,9,364,4,66.7,5,4,2.0
GER-Bundesliga,Eint Frankfurt,Mario Götze,GER,"MF,FW",32-350,24,1542,28,41.7,15,14,7.0
GER-Bundesliga,Eint Frankfurt,Michy Batshuayi,BEL,FW,31-229,10,300,1,100.0,2,2,1.0
GER-Bundesliga,Eint Frankfurt,Nathaniel Brown,GER,"DF,MF",21-337,26,1947,42,80.0,30,30,15.0
GER-Bundesliga,Eint Frankfurt,Niels Nkounkou,FRA,"DF,MF",24-199,12,382,10,57.1,5,3,7.0
GER-Bundesliga,Eint Frankfurt,Nnamdi Collins,GER,DF,21-129,24,1489,24,77.3,22,11,16.0
GER-Bundesliga,Eint Frankfurt,Omar Marmoush,EGY,FW,26-101,14,1005,8,42.9,7,6,2.0
GER-Bundesliga,Eint Frankfurt,Omar Marmoush,EGY,FW,26-101,17,1448,8,42.9,7,6,2.0
GER-Bundesliga,Eint Frankfurt,Oscar Højlund,DEN,MF,20-135,20,722,12,50.0,15,8,5.0
GER-Bundesliga,Eint Frankfurt,Rasmus Kristensen,DEN,DF,27-312,30,2513,33,59.7,50,37,20.0
GER-Bundesliga,Eint Frankfurt,Robin Koch,GER,DF,28-306,30,2586,11,45.5,39,14,25.0
GER-Bundesliga,Eint Frankfurt,Tuta,BRA,"DF,MF",25-319,30,2274,27,70.0,42,21,40.0
GER-Bundesliga,Freiburg,Christian Günter,GER,DF,32-080,29,2314,21,55.2,24,14,8.0
GER-Bundesliga,Freiburg,Eren Dinkçi,GER,"MF,FW",23-157,23,1196,13,30.4,22,20,7.0
GER-Bundesliga,Freiburg,Florent Muslija,KVX,"FW,MF",26-317,9,168,4,100.0,0,0,1.0
GER-Bundesliga,Freiburg,Ifechukwu Ogbus,SUI,DF,19-153,2,19,1,0.0,0,0,1.0
GER-Bundesliga,Freiburg,Jan-Niklas Beste,GER,"FW,MF",26-135,12,212,1,14.3,3,3,1.0
GER-Bundesliga,Freiburg,Johan Manzambi,SUI,"FW,MF",19-217,11,335,2,25.0,6,6,4.0
GER-Bundesliga,Freiburg,Jordy Makengo,FRA,DF,23-289,19,745,9,62.5,8,5,7.0
GER-Bundesliga,Freiburg,Junior Adamu,AUT,FW,23-347,25,1545,3,27.3,14,14,12.0
GER-Bundesliga,Freiburg,Kiliann Sildillia,FRA,DF,23-003,21,801,10,53.8,16,11,11.0
GER-Bundesliga,Freiburg,Lucas Höler,GER,"FW,MF",30-313,31,1867,24,37.5,29,22,7.0
GER-Bundesliga,Freiburg,Lukas Kübler,GER,DF,32-262,28,1842,21,56.3,32,19,53.0
GER-Bundesliga,Freiburg,Matthias Ginter,GER,DF,31-120,32,2561,17,53.6,35,12,19.0
GER-Bundesliga,Freiburg,Max Rosenfelder,GER,DF,22-098,25,1249,17,73.7,17,8,7.0
GER-Bundesliga,Freiburg,Maximilian Eggestein,GER,MF,28-162,33,2845,32,55.8,37,27,39.0
GER-Bundesliga,Freiburg,Merlin Röhl,GER,"MF,FW",22-318,19,965,10,81.8,9,8,6.0
GER-Bundesliga,Freiburg,Michael Gregoritsch,AUT,FW,31-031,20,639,2,20.0,2,1,1.0
GER-Bundesliga,Freiburg,Nicolas Höfler,GER,MF,35-071,20,794,23,64.5,7,6,14.0
GER-Bundesliga,Freiburg,Noah Weißhaupt,GER,FW,23-241,3,80,0,0.0,0,0,0.0
GER-Bundesliga,Freiburg,Noah Weißhaupt,GER,FW,23-241,19,1160,0,0.0,0,0,0.0
GER-Bundesliga,Freiburg,Patrick Osterhage,GER,MF,25-107,30,2267,29,46.7,27,24,18.0
GER-Bundesliga,Freiburg,Philipp Lienhart,AUT,DF,28-312,32,2770,13,48.4,31,11,36.0
GER-Bundesliga,Freiburg,Ritsu Doan,JPN,"FW,MF",26-337,34,2862,42,54.3,57,55,14.0
GER-Bundesliga,Freiburg,Vincenzo Grifo,ITA,"FW,MF",32-042,34,2432,22,44.1,24,22,9.0
GER-Bundesliga,Gladbach,Alassane Pléa,FRA,"MF,FW",32-070,30,1902,3,30.8,11,11,2.0
GER-Bundesliga,Gladbach,Fabio Chiarodia,ITA,DF,19-348,16,379,4,66.7,8,5,9.0
GER-Bundesliga,Gladbach,Florian Neuhaus,GER,MF,28-064,18,382,3,41.2,9,7,6.0
GER-Bundesliga,Gladbach,Franck Honorat,FRA,FW,28-281,19,1439,7,25.0,9,8,5.0
GER-Bundesliga,Gladbach,Grant Ranos,ARM,FW,21-303,2,20,0,0.0,2,2,0.0
GER-Bundesliga,Gladbach,Joe Scally,USA,DF,22-139,32,2578,32,58.7,35,24,16.0
GER-Bundesliga,Gladbach,Jonas Omlin,SUI,GK,31-129,12,978,0,0.0,0,0,0.0
GER-Bundesliga,Gladbach,Julian Weigl,GER,MF,29-253,33,2881,25,60.9,54,27,48.0
GER-Bundesliga,Gladbach,Kevin Stöger,AUT,MF,31-265,31,1551,21,41.0,24,21,16.0
GER-Bundesliga,Gladbach,Ko Itakura,JPN,DF,28-112,31,2790,29,61.8,41,19,28.0
GER-Bundesliga,Gladbach,Luca Netz,GER,DF,22-004,24,969,14,68.4,17,13,10.0
GER-Bundesliga,Gladbach,Lukas Ullrich,GER,DF,21-064,26,1903,16,35.7,26,17,23.0
GER-Bundesliga,Gladbach,Marvin Friedrich,GER,DF,29-157,22,989,9,56.3,16,4,5.0
GER-Bundesliga,Gladbach,Nathan N'Goumou,CMR,FW,25-066,19,828,11,54.5,8,6,4.0
GER-Bundesliga,Gladbach,Nico Elvedi,SUI,DF,28-231,25,2135,23,73.9,35,8,30.0
GER-Bundesliga,Gladbach,Philipp Sander,GER,MF,27-087,27,1400,17,43.5,16,9,23.0
GER-Bundesliga,Gladbach,Robin Hack,GER,"FW,MF",26-265,33,2172,17,42.9,30,28,9.0
GER-Bundesliga,Gladbach,Rocco Reitz,GER,MF,22-355,27,1830,24,55.8,39,23,53.0
GER-Bundesliga,Gladbach,Stefan Lainer,AUT,DF,32-265,21,757,13,85.7,12,6,12.0
GER-Bundesliga,Gladbach,Tiago Cardoso,LUX,GK,19-042,5,380,0,100.0,0,0,0.0
GER-Bundesliga,Gladbach,Tim Kleindienst,GER,FW,29-261,31,2737,15,28.6,45,36,12.0
GER-Bundesliga,Gladbach,Tomáš Čvančara,CZE,FW,24-279,28,831,1,28.6,6,3,5.0
GER-Bundesliga,Heidenheim,Adrian Beck,GER,"MF,FW",27-344,32,1598,17,34.3,31,29,9.0
GER-Bundesliga,Heidenheim,Benedikt Gimber,GER,DF,28-089,32,2671,46,60.3,53,34,31.0
GER-Bundesliga,Heidenheim,Budu Zivzivadze,GEO,FW,31-070,15,958,11,50.0,9,9,3.0
GER-Bundesliga,Heidenheim,Frans Krätzig,GER,"DF,MF",22-125,16,1217,18,57.1,12,11,17.0
GER-Bundesliga,Heidenheim,Frans Krätzig,GER,"DF,MF",22-125,1,56,18,57.1,12,11,17.0
GER-Bundesliga,Heidenheim,Jan Schöppner,GER,MF,25-341,33,2681,30,34.5,38,32,43.0
GER-Bundesliga,Heidenheim,Jonas Föhrenbach,GER,DF,29-113,27,1832,24,62.9,29,26,16.0
GER-Bundesliga,Heidenheim,Julian Niehues,GER,MF,24-032,8,154,1,20.0,1,1,0.0
GER-Bundesliga,Heidenheim,Kevin Müller,GER,GK,34-065,33,2939,2,100.0,0,0,0.0
GER-Bundesliga,Heidenheim,Lennard Maloney,USA,MF,25-223,11,760,11,60.9,9,7,14.0
GER-Bundesliga,Heidenheim,Lennard Maloney,USA,MF,25-223,5,26,11,60.9,9,7,14.0
GER-Bundesliga,Heidenheim,Luca Kerber,GER,"MF,DF",23-070,23,783,16,51.6,14,10,5.0
GER-Bundesliga,Heidenheim,Léo Scienza,BRA,"FW,MF",26-248,25,1153,12,38.9,13,12,5.0
GER-Bundesliga,Heidenheim,Marnon Busch,GER,"DF,MF",30-162,23,1396,17,71.9,23,13,13.0
GER-Bundesliga,Heidenheim,Marvin Pieringer,GER,"FW,MF",25-227,31,2206,13,50.0,21,19,8.0
GER-Bundesliga,Heidenheim,Mathias Honsak,AUT,"FW,DF",28-150,22,1181,8,43.5,19,15,10.0
GER-Bundesliga,Heidenheim,Maximilian Breunig,GER,"FW,MF",24-278,13,350,3,50.0,9,7,1.0
GER-Bundesliga,Heidenheim,Mikkel Kaufmann,DEN,FW,24-136,9,372,4,40.0,5,3,2.0
GER-Bundesliga,Heidenheim,Niklas Dorsch,GER,MF,27-124,1,32,16,59.1,14,13,17.0
GER-Bundesliga,Heidenheim,Niklas Dorsch,GER,MF,27-124,22,1335,16,59.1,14,13,17.0
GER-Bundesliga,Heidenheim,Omar Traoré,GER,DF,27-104,30,2616,26,61.0,35,29,21.0
GER-Bundesliga,Heidenheim,Patrick Mainka,GER,DF,30-194,34,3060,30,63.6,61,25,68.0
GER-Bundesliga,Heidenheim,Paul Wanner,GER,"MF,FW",19-147,29,1771,27,46.9,15,15,4.0
GER-Bundesliga,Heidenheim,Sirlord Conteh,GER,"FW,MF",28-314,29,892,5,28.6,1,0,1.0
GER-Bundesliga,Heidenheim,Stefan Schimmer,GER,"FW,MF",31-021,13,247,0,50.0,1,1,0.0
GER-Bundesliga,Heidenheim,Thomas Keller,GER,"DF,MF",25-287,6,148,5,66.7,3,2,4.0
GER-Bundesliga,Heidenheim,Tim Siersleben,GER,DF,25-071,16,1182,14,41.2,19,13,20.0
GER-Bundesliga,Hoffenheim,Adam Hložek,CZE,"FW,MF",22-298,27,1871,10,55.0,13,12,4.0
GER-Bundesliga,Hoffenheim,Alexander Prass,AUT,DF,23-358,23,1566,23,40.7,33,27,9.0
GER-Bundesliga,Hoffenheim,Andrej Kramarić,CRO,"MF,FW",33-334,32,2767,8,54.5,16,13,7.0
GER-Bundesliga,Hoffenheim,Anton Stach,GER,"MF,DF",26-185,30,2585,46,68.1,47,34,46.0
GER-Bundesliga,Hoffenheim,Arthur Chaves,BRA,DF,24-110,26,2185,36,50.0,47,27,37.0
GER-Bundesliga,Hoffenheim,Bazoumana Touré,CIV,"FW,MF",19-078,13,609,10,25.0,4,4,3.0
GER-Bundesliga,Hoffenheim,David Jurásek,CZE,DF,24-285,14,619,3,40.0,5,5,6.0
GER-Bundesliga,Hoffenheim,Dennis Geiger,GER,"MF,FW",26-343,20,734,11,63.2,15,13,7.0
GER-Bundesliga,Hoffenheim,Diadie Samassékou,MLI,MF,29-128,8,290,5,50.0,4,2,5.0
GER-Bundesliga,Hoffenheim,Erencan Yardimci,TUR,"FW,MF",23-104,8,313,3,50.0,2,2,1.0
GER-Bundesliga,Hoffenheim,Finn Ole Becker,GER,MF,24-345,13,670,5,25.0,7,4,10.0
GER-Bundesliga,Hoffenheim,Florian Grillitsch,AUT,MF,29-285,13,623,9,57.1,6,4,8.0
GER-Bundesliga,Hoffenheim,Florian Grillitsch,AUT,MF,29-285,8,601,9,57.1,6,4,8.0
GER-Bundesliga,Hoffenheim,Florian Micheler,AUT,MF,20-002,1,32,0,0.0,0,0,0.0
GER-Bundesliga,Hoffenheim,Gift Orban,NGA,FW,22-306,3,186,1,16.7,7,7,0.0
GER-Bundesliga,Hoffenheim,Gift Orban,NGA,FW,22-306,13,687,1,16.7,7,7,0.0
GER-Bundesliga,Hoffenheim,Grischa Prömel,GER,MF,30-130,2,174,0,0.0,1,0,2.0
GER-Bundesliga,Hoffenheim,Haris Tabakovic,BIH,FW,30-333,22,821,1,0.0,4,2,1.0
GER-Bundesliga,Hoffenheim,Jacob Bruun Larsen,DEN,"FW,MF",26-242,12,400,3,37.5,5,4,1.0
GER-Bundesliga,Hoffenheim,Jacob Bruun Larsen,DEN,"FW,MF",26-242,15,414,3,37.5,5,4,1.0
GER-Bundesliga,Hoffenheim,Kevin Akpoguma,NGA,DF,30-030,32,2220,27,65.2,65,28,29.0
GER-Bundesliga,Hoffenheim,Leo Skiri Østigård,NOR,DF,25-172,16,1227,7,66.7,17,8,9.0
GER-Bundesliga,Hoffenheim,Leo Skiri Østigård,NOR,DF,25-172,11,927,7,66.7,17,8,9.0
GER-Bundesliga,Hoffenheim,Luca Philipp,GER,GK,24-172,6,540,0,100.0,0,0,0.0
GER-Bundesliga,Hoffenheim,Marius Bülter,GER,"FW,DF",32-051,25,1729,10,52.9,10,7,4.0
GER-Bundesliga,Hoffenheim,Mergim Berisha,GER,"FW,MF",27-008,2,40,3,0.0,2,1,0.0
GER-Bundesliga,Hoffenheim,Mergim Berisha,GER,"FW,MF",27-008,11,333,3,0.0,2,1,0.0
GER-Bundesliga,Hoffenheim,Oliver Baumann,GER,GK,34-351,28,2520,2,50.0,0,0,0.0
GER-Bundesliga,Hoffenheim,Pavel Kadeřábek,CZE,DF,33-024,24,1576,14,48.4,13,10,20.0
GER-Bundesliga,Hoffenheim,Robin Hranáč,CZE,DF,25-110,4,219,0,0.0,3,1,5.0
GER-Bundesliga,Hoffenheim,Stanley N'Soki,FRA,DF,26-040,22,1308,16,52.2,22,15,26.0
GER-Bundesliga,Hoffenheim,Tim Drexler,GER,DF,20-074,8,357,7,75.0,6,2,1.0
GER-Bundesliga,Hoffenheim,Tom Bischof,GER,"MF,FW",19-325,31,2559,53,51.9,66,55,30.0
GER-Bundesliga,Hoffenheim,Umut Tohumcu,GER,"MF,FW",20-281,12,375,5,71.4,5,5,3.0
GER-Bundesliga,Hoffenheim,Valentin Gendrey,FRA,DF,24-332,22,1414,12,61.1,19,14,15.0
GER-Bundesliga,Hoffenheim,Valentin Gendrey,FRA,DF,24-332,2,180,12,61.1,19,14,15.0
GER-Bundesliga,Holstein Kiel,Alexander Bernhardsson,SWE,"FW,MF",26-253,19,1263,15,64.5,14,14,5.0
GER-Bundesliga,Holstein Kiel,Andu Kelati,GER,"MF,DF",22-279,8,288,4,40.0,4,3,3.0
GER-Bundesliga,Holstein Kiel,Armin Gigovic,BIH,MF,23-043,31,1895,13,23.8,20,19,21.0
GER-Bundesliga,Holstein Kiel,Benedikt Pichler,AUT,FW,27-303,18,785,2,50.0,4,2,2.0
GER-Bundesliga,Holstein Kiel,Carl Johansson,SWE,DF,30-361,10,568,2,42.9,12,4,10.0
GER-Bundesliga,Holstein Kiel,David Zec,SVN,DF,25-134,18,1541,10,65.0,32,14,17.0
GER-Bundesliga,Holstein Kiel,Dominik Javorček,SVK,"DF,MF",22-198,13,386,0,20.0,7,4,5.0
GER-Bundesliga,Holstein Kiel,Finn Porath,GER,"DF,MF",28-085,31,1970,26,49.1,27,18,21.0
GER-Bundesliga,Holstein Kiel,Ivan Nekić,CRO,DF,24-146,1,71,1,50.0,1,1,3.0
GER-Bundesliga,Holstein Kiel,Jann-Fiete Arp,GER,"FW,MF",25-133,23,713,10,30.8,6,6,3.0
GER-Bundesliga,Holstein Kiel,John Tolkin,USA,"DF,MF",22-292,11,737,11,85.7,10,8,8.0
GER-Bundesliga,Holstein Kiel,Lasse Rosenboom,GER,DF,23-120,26,1734,35,68.1,28,19,19.0
GER-Bundesliga,Holstein Kiel,Lewis Holtby,GER,MF,34-243,25,1238,20,42.9,14,12,21.0
GER-Bundesliga,Holstein Kiel,Magnus Knudsen,NOR,MF,23-338,31,1850,29,56.8,18,14,12.0
GER-Bundesliga,Holstein Kiel,Marco Komenda,CRO,DF,28-174,19,1307,17,73.3,23,12,6.0
GER-Bundesliga,Holstein Kiel,Marko Ivezić,SRB,DF,23-168,23,1657,19,35.7,25,12,27.0
GER-Bundesliga,Holstein Kiel,Marvin Schulz,GER,"MF,DF",30-124,12,306,5,25.0,12,4,0.0
GER-Bundesliga,Holstein Kiel,Max Geschwill,GER,DF,23-316,19,1282,21,73.7,14,5,30.0
GER-Bundesliga,Holstein Kiel,Nicolai Remberg,GER,MF,24-334,32,2417,25,46.3,46,26,29.0
